"transcript_id","q_value",".transcript_raw","transcript","qvalue","ensembl_gene_id","gene_name"
"ENST00000431635.6",0.020102665,"ENST00000431635.6","ENST00000431635",0.020102665,"ENSG00000117395","EBNA1BP2"
"ENST00000413447.1",0.020121602,"ENST00000413447.1","ENST00000413447",0.020121602,"ENSG00000172115","CYCS"
"ENST00000678038.1",0.020227541,"ENST00000678038.1","ENST00000678038",0.020227541,"ENSG00000171960","PPIH"
"ENST00000506395.5",0.020277264,"ENST00000506395.5","ENST00000506395",0.020277264,"ENSG00000164111","ANXA5"
"ENST00000646643.1",0.020321003,"ENST00000646643.1","ENST00000646643",0.020321003,"ENSG00000125656","CLPP"
"ENST00000403710.5",0.020558136,"ENST00000403710.5","ENST00000403710",0.020558136,"ENSG00000093010","COMT"
"ENST00000707483.1",0.02056167,"ENST00000707483.1","ENST00000707483",0.02056167,"ENSG00000291420","ACTG1"
"ENST00000611932.4",0.020687734,"ENST00000611932.4","ENST00000611932",0.020687734,"ENSG00000153048","CARHSP1"
"ENST00000380258.6",0.020763834,"ENST00000380258.6","ENST00000380258",0.020763834,"ENSG00000166803","PCLAF"
"ENST00000371649.5",0.020785122,"ENST00000371649.5","ENST00000371649",0.020785122,"ENSG00000107223","EDF1"
"ENST00000400100.5",0.020828688,"ENST00000400100.5","ENST00000400100",0.020828688,"ENSG00000128739","SNRPN"
"ENST00000284811.12",0.020830492,"ENST00000284811.12","ENST00000284811",0.020830492,"ENSG00000154582","ELOC"
"ENST00000643169.1",0.020944706,"ENST00000643169.1","ENST00000643169",0.020944706,"ENSG00000284916","PSME1"
"ENST00000357186.10",0.021003665,"ENST00000357186.10","ENST00000357186",0.021003665,"ENSG00000115204","MPV17"
"ENST00000355346.9",0.021026541,"ENST00000355346.9","ENST00000355346",0.021026541,"ENSG00000119185","ITGB1BP1"
"ENST00000373506.8",0.021082347,"ENST00000373506.8","ENST00000373506",0.021082347,"ENSG00000176261","ZBTB8OS"
"ENST00000486823.5",0.021098797,"ENST00000486823.5","ENST00000486823",0.021098797,"ENSG00000134202","GSTM3"
"ENST00000267973.7",0.021443122,"ENST00000267973.7","ENST00000267973",0.021443122,"ENSG00000140395","SKIC8"
"ENST00000714034.1",0.021495108,"ENST00000714034.1","ENST00000714034",0.021495108,"ENSG00000117118","SDHB"
"ENST00000466801.5",0.021593349,"ENST00000466801.5","ENST00000466801",0.021593349,"ENSG00000187514","PTMA"
"ENST00000591909.5",0.021594252,"ENST00000591909.5","ENST00000591909",0.021594252,"ENSG00000176014","TUBB6"
"ENST00000513867.1",0.021615094,"ENST00000513867.1","ENST00000513867",0.021615094,"ENSG00000049860","HEXB"
"ENST00000577910.1",0.021615094,"ENST00000577910.1","ENST00000577910",0.021615094,"ENSG00000215472","RPL17-C18orf32"
"ENST00000584895.5",0.021615094,"ENST00000584895.5","ENST00000584895",0.021615094,"ENSG00000215472","RPL17-C18orf32"
"ENST00000357519.9",0.021646915,"ENST00000357519.9","ENST00000357519",0.021646915,"ENSG00000172500","FIBP"
"ENST00000678186.1",0.021655175,"ENST00000678186.1","ENST00000678186",0.021655175,"ENSG00000181163","NPM1"
"ENST00000553753.5",0.02167422,"ENST00000553753.5","ENST00000553753",0.02167422,"ENSG00000092199","HNRNPC"
"ENST00000423846.5",0.021882057,"ENST00000423846.5","ENST00000423846",0.021882057,"ENSG00000222041","CYTOR"
"ENST00000528020.2",0.021887287,"ENST00000528020.2","ENST00000528020",0.021887287,"ENSG00000109861","CTSC"
"ENST00000352301.8",0.022114207,"ENST00000352301.8","ENST00000352301",0.022114207,"ENSG00000138668","HNRNPD"
"ENST00000545127.1",0.022274968,"ENST00000545127.1","ENST00000545127",0.022274968,"ENSG00000181924","COA4"
"ENST00000532636.5",0.022372174,"ENST00000532636.5","ENST00000532636",0.022372174,"ENSG00000109971","HSPA8"
"ENST00000547939.6",0.022404422,"ENST00000547939.6","ENST00000547939",0.022404422,"ENSG00000167552","TUBA1A"
"ENST00000621749.4",0.022404422,"ENST00000621749.4","ENST00000621749",0.022404422,"ENSG00000274950","RPS9"
"ENST00000300851.10",0.022520233,"ENST00000300851.10","ENST00000300851",0.022520233,"ENSG00000167397","VKORC1"
"ENST00000438708.5",0.022780439,"ENST00000438708.5","ENST00000438708",0.022780439,"ENSG00000226248","CLIC1"
"ENST00000256441.5",0.023093764,"ENST00000256441.5","ENST00000256441",0.023093764,"ENSG00000134056","KGD4"
"ENST00000409292.5",0.023115949,"ENST00000409292.5","ENST00000409292",0.023115949,"ENSG00000106355","LSM5"
"ENST00000549471.1",0.023230181,"ENST00000549471.1","ENST00000549471",0.023230181,"ENSG00000139644","TMBIM6"
"ENST00000514013.1",0.023282421,"ENST00000514013.1","ENST00000514013",0.023282421,"ENSG00000109686","SH3D19"
"ENST00000645377.1",0.023282421,"ENST00000645377.1","ENST00000645377",0.023282421,"ENSG00000185825","BCAP31"
"ENST00000528630.1",0.023692855,"ENST00000528630.1","ENST00000528630",0.023692855,"ENSG00000049449","RCN1"
"ENST00000394986.5",0.023692855,"ENST00000394986.5","ENST00000394986",0.023692855,"ENSG00000145335","SNCA"
"ENST00000700497.1",0.023929697,"ENST00000700497.1","ENST00000700497",0.023929697,"ENSG00000141279","NPEPPS"
"ENST00000678120.1",0.024016179,"ENST00000678120.1","ENST00000678120",0.024016179,"ENSG00000150093","ITGB1"
"ENST00000632954.1",0.024031113,"ENST00000632954.1","ENST00000632954",0.024031113,"ENSG00000276230","RNH1"
"ENST00000581841.1",0.024176884,"ENST00000581841.1","ENST00000581841",0.024176884,"ENSG00000161960","EIF4A1"
"ENST00000672405.1",0.024185218,"ENST00000672405.1","ENST00000672405",0.024185218,"ENSG00000288299","LDHA"
"ENST00000557054.1",0.024187287,"ENST00000557054.1","ENST00000557054",0.024187287,"ENSG00000100823","APEX1"
"ENST00000688802.1",0.024187287,"ENST00000688802.1","ENST00000688802",0.024187287,"ENSG00000165678","GHITM"
"ENST00000429728.1",0.024277984,"ENST00000429728.1","ENST00000429728",0.024277984,"ENSG00000143977","SNRPG"
"ENST00000566753.5",0.02429107,"ENST00000566753.5","ENST00000566753",0.02429107,"ENSG00000104164","BLOC1S6"
"ENST00000414963.2",0.02429107,"ENST00000414963.2","ENST00000414963",0.02429107,"ENSG00000115524","SF3B1"
"ENST00000504687.7",0.024322447,"ENST00000504687.7","ENST00000504687",0.024322447,"ENSG00000160789","LMNA"
"ENST00000373809.2",0.024322447,"ENST00000373809.2","ENST00000373809",0.024322447,"ENSG00000170312","CDK1"
"ENST00000529745.5",0.024405062,"ENST00000529745.5","ENST00000529745",0.024405062,"ENSG00000137500","CCDC90B"
"ENST00000394989.6",0.024405062,"ENST00000394989.6","ENST00000394989",0.024405062,"ENSG00000145335","SNCA"
"ENST00000432122.2",0.024857018,"ENST00000432122.2","ENST00000432122",0.024857018,"ENSG00000224979","LSM2"
"ENST00000482931.5",0.024857018,"ENST00000482931.5","ENST00000482931",0.024857018,"ENSG00000224979","LSM2"
"ENST00000659595.1",0.024877121,"ENST00000659595.1","ENST00000659595",0.024877121,"ENSG00000167460","TPM4"
"ENST00000380818.7",0.024976272,"ENST00000380818.7","ENST00000380818",0.024976272,"ENSG00000085231","AK6"
"ENST00000380822.9",0.024976272,"ENST00000380822.9","ENST00000380822",0.024976272,"ENSG00000085231","AK6"
"ENST00000557021.5",0.024976272,"ENST00000557021.5","ENST00000557021",0.024976272,"ENSG00000244687","UBE2V1"
"ENST00000393868.7",0.025129455,"ENST00000393868.7","ENST00000393868",0.025129455,"ENSG00000163541","SUCLG1"
"ENST00000379254.5",0.025207764,"ENST00000379254.5","ENST00000379254",0.025207764,"ENSG00000130066","SAT1"
"ENST00000611971.4",0.02529386,"ENST00000611971.4","ENST00000611971",0.02529386,"ENSG00000136521","NDUFB5"
"ENST00000590325.1",0.025559965,"ENST00000590325.1","ENST00000590325",0.025559965,"ENSG00000179218","CALR"
"ENST00000532004.5",0.025714587,"ENST00000532004.5","ENST00000532004",0.025714587,"ENSG00000177600","RPLP2"
"ENST00000341541.8",0.026034633,"ENST00000341541.8","ENST00000341541",0.026034633,"ENSG00000151500","THYN1"
"ENST00000514264.6",0.026034633,"ENST00000514264.6","ENST00000514264",0.026034633,"ENSG00000243678","NME2"
"ENST00000526149.1",0.026129486,"ENST00000526149.1","ENST00000526149",0.026129486,"ENSG00000217555","CKLF"
"ENST00000586760.2",0.026140331,"ENST00000586760.2","ENST00000586760",0.026140331,"ENSG00000179218","CALR"
"ENST00000681047.1",0.026194191,"ENST00000681047.1","ENST00000681047",0.026194191,"ENSG00000253710","ALG11"
"ENST00000645537.2",0.026273696,"ENST00000645537.2","ENST00000645537",0.026273696,"ENSG00000284916","PSME1"
"ENST00000460403.1",0.026290287,"ENST00000460403.1","ENST00000460403",0.026290287,"ENSG00000132963","POMP"
"ENST00000409207.5",0.02629285,"ENST00000409207.5","ENST00000409207",0.02629285,"ENSG00000180398","MCFD2"
"ENST00000228140.6",0.026296818,"ENST00000228140.6","ENST00000228140",0.026296818,"ENSG00000110700","RPS13"
"ENST00000679092.1",0.026296818,"ENST00000679092.1","ENST00000679092",0.026296818,"ENSG00000196531","NACA"
"ENST00000530769.5",0.02645595,"ENST00000530769.5","ENST00000530769",0.02645595,"ENSG00000166012","TAF1D"
"ENST00000334982.9",0.026467317,"ENST00000334982.9","ENST00000334982",0.026467317,"ENSG00000173418","NAA20"
"ENST00000567671.1",0.026657568,"ENST00000567671.1","ENST00000567671",0.026657568,"ENSG00000103769","RAB11A"
"ENST00000679269.1",0.0267069,"ENST00000679269.1","ENST00000679269",0.0267069,"ENSG00000139168","ZCRB1"
"ENST00000429633.5",0.026769766,"ENST00000429633.5","ENST00000429633",0.026769766,"ENSG00000230700","CSNK2B"
"ENST00000411926.1",0.026836767,"ENST00000411926.1","ENST00000411926",0.026836767,"ENSG00000185088","RPS27L"
"ENST00000392204.6",0.026929574,"ENST00000392204.6","ENST00000392204",0.026929574,"ENSG00000105677","TMEM147"
"ENST00000612333.4",0.026947159,"ENST00000612333.4","ENST00000612333",0.026947159,"ENSG00000137210","TMEM14B"
"ENST00000510210.5",0.027010868,"ENST00000510210.5","ENST00000510210",0.027010868,"ENSG00000186468","RPS23"
"ENST00000589591.5",0.027131159,"ENST00000589591.5","ENST00000589591",0.027131159,"ENSG00000105258","POLR2I"
"ENST00000549164.5",0.027189365,"ENST00000549164.5","ENST00000549164",0.027189365,"ENSG00000135390","ATP5MC2"
"ENST00000697717.1",0.027217406,"ENST00000697717.1","ENST00000697717",0.027217406,"ENSG00000132963","POMP"
"ENST00000520242.6",0.027380275,"ENST00000520242.6","ENST00000520242",0.027380275,"ENSG00000154582","ELOC"
"ENST00000685575.1",0.027451242,"ENST00000685575.1","ENST00000685575",0.027451242,"ENSG00000125037","EMC3"
"ENST00000375298.4",0.027535672,"ENST00000375298.4","ENST00000375298",0.027535672,"ENSG00000072506","HSD17B10"
"ENST00000497413.1",0.027563834,"ENST00000497413.1","ENST00000497413",0.027563834,"ENSG00000054148","PHPT1"
"ENST00000671170.1",0.027563834,"ENST00000671170.1","ENST00000671170",0.027563834,"ENSG00000175061","SNHG29"
"ENST00000643386.2",0.027649352,"ENST00000643386.2","ENST00000643386",0.027649352,"ENSG00000285121","MTCH2"
"ENST00000678506.1",0.027693511,"ENST00000678506.1","ENST00000678506",0.027693511,"ENSG00000109861","CTSC"
"ENST00000685159.2",0.027837524,"ENST00000685159.2","ENST00000685159",0.027837524,"ENSG00000234741","GAS5"
"ENST00000551840.5",0.028120196,"ENST00000551840.5","ENST00000551840",0.028120196,"ENSG00000111142","METAP2"
"ENST00000710950.1",0.028146704,"ENST00000710950.1","ENST00000710950",0.028146704,"ENSG00000251562","MALAT1"
"ENST00000489308.6",0.028250038,"ENST00000489308.6","ENST00000489308",0.028250038,"ENSG00000134717","BTF3L4"
"ENST00000710775.1",0.028365477,"ENST00000710775.1","ENST00000710775",0.028365477,"ENSG00000284967","FDFT1"
"ENST00000462205.5",0.028385064,"ENST00000462205.5","ENST00000462205",0.028385064,"ENSG00000054148","PHPT1"
"ENST00000709243.1",0.028385064,"ENST00000709243.1","ENST00000709243",0.028385064,"ENSG00000291931","RPS2"
"ENST00000478698.1",0.028388102,"ENST00000478698.1","ENST00000478698",0.028388102,"ENSG00000096746","HNRNPH3"
"ENST00000521216.5",0.028892069,"ENST00000521216.5","ENST00000521216",0.028892069,"ENSG00000113558","SKP1"
"ENST00000488288.2",0.028939925,"ENST00000488288.2","ENST00000488288",0.028939925,"ENSG00000114391","RPL24"
"ENST00000412304.6",0.028968258,"ENST00000412304.6","ENST00000412304",0.028968258,"ENSG00000149925","ALDOA"
"ENST00000468559.5",0.028987231,"ENST00000468559.5","ENST00000468559",0.028987231,"ENSG00000101294","HM13"
"ENST00000650573.1",0.029154251,"ENST00000650573.1","ENST00000650573",0.029154251,"ENSG00000105825","TFPI2"
"ENST00000234831.10",0.029173756,"ENST00000234831.10","ENST00000234831",0.029173756,"ENSG00000116209","TMEM59"
"ENST00000642746.1",0.029179333,"ENST00000642746.1","ENST00000642746",0.029179333,"ENSG00000010278","CD9"
"ENST00000636293.1",0.029355752,"ENST00000636293.1","ENST00000636293",0.029355752,"ENSG00000126088","UROD"
"ENST00000630045.1",0.029378137,"ENST00000630045.1","ENST00000630045",0.029378137,"ENSG00000274474","YWHAE"
"ENST00000629062.1",0.029424874,"ENST00000629062.1","ENST00000629062",0.029424874,"ENSG00000280831","RPS25"
"ENST00000474210.1",0.029501186,"ENST00000474210.1","ENST00000474210",0.029501186,"ENSG00000141741","MIEN1"
"ENST00000708924.1",0.029534602,"ENST00000708924.1","ENST00000708924",0.029534602,"ENSG00000291834","PFDN5"
"ENST00000611010.4",0.029600577,"ENST00000611010.4","ENST00000611010",0.029600577,"ENSG00000160752","FDPS"
"ENST00000558194.5",0.029914459,"ENST00000558194.5","ENST00000558194",0.029914459,"ENSG00000180304","OAZ2"
"ENST00000216479.8",0.029923199,"ENST00000216479.8","ENST00000216479",0.029923199,"ENSG00000100591","AHSA1"
"ENST00000633831.1",0.029924152,"ENST00000633831.1","ENST00000633831",0.029924152,"ENSG00000282228","PAM16"
"ENST00000709247.1",0.030047428,"ENST00000709247.1","ENST00000709247",0.030047428,"ENSG00000291931","RPS2"
"ENST00000709522.1",0.030054432,"ENST00000709522.1","ENST00000709522",0.030054432,"ENSG00000291996","NOP10"
"ENST00000707478.1",0.030173778,"ENST00000707478.1","ENST00000707478",0.030173778,"ENSG00000291420","ACTG1"
"ENST00000678449.1",0.03038884,"ENST00000678449.1","ENST00000678449",0.03038884,"ENSG00000122566","HNRNPA2B1"
"ENST00000631987.1",0.030491268,"ENST00000631987.1","ENST00000631987",0.030491268,"ENSG00000275903","PSMB3"
"ENST00000470481.2",0.030549991,"ENST00000470481.2","ENST00000470481",0.030549991,"ENSG00000166295","ANAPC16"
"ENST00000570382.2",0.030705123,"ENST00000570382.2","ENST00000570382",0.030705123,"ENSG00000184009","ACTG1"
"ENST00000225504.8",0.03070904,"ENST00000225504.8","ENST00000225504",0.03070904,"ENSG00000213246","SUPT4H1"
"ENST00000542235.1",0.030862431,"ENST00000542235.1","ENST00000542235",0.030862431,"ENSG00000173457","PPP1R14B"
"ENST00000710033.1",0.030866796,"ENST00000710033.1","ENST00000710033",0.030866796,"ENSG00000292208","PQBP1"
"ENST00000421999.8",0.03088502,"ENST00000421999.8","ENST00000421999",0.03088502,"ENSG00000184220","CMSS1"
"ENST00000455131.5",0.03088502,"ENST00000455131.5","ENST00000455131",0.03088502,"ENSG00000222041","CYTOR"
"ENST00000524864.1",0.030929505,"ENST00000524864.1","ENST00000524864",0.030929505,"ENSG00000118181","RPS25"
"ENST00000637096.1",0.030953035,"ENST00000637096.1","ENST00000637096",0.030953035,"ENSG00000204272","NBDY"
"ENST00000368328.5",0.030992292,"ENST00000368328.5","ENST00000368328",0.030992292,"ENSG00000203760","CENPW"
"ENST00000558412.5",0.031206868,"ENST00000558412.5","ENST00000558412",0.031206868,"ENSG00000140395","SKIC8"
"ENST00000524463.6",0.031290916,"ENST00000524463.6","ENST00000524463",0.031290916,"ENSG00000109861","CTSC"
"ENST00000576544.6",0.031428924,"ENST00000576544.6","ENST00000576544",0.031428924,"ENSG00000184009","ACTG1"
"ENST00000475836.5",0.031564458,"ENST00000475836.5","ENST00000475836",0.031564458,"ENSG00000163584","RPL22L1"
"ENST00000710774.1",0.031635766,"ENST00000710774.1","ENST00000710774",0.031635766,"ENSG00000284967","FDFT1"
"ENST00000266659.8",0.031694553,"ENST00000266659.8","ENST00000266659",0.031694553,"ENSG00000139278","GLIPR1"
"ENST00000536703.5",0.031694553,"ENST00000536703.5","ENST00000536703",0.031694553,"ENSG00000139278","GLIPR1"
"ENST00000708928.1",0.031774126,"ENST00000708928.1","ENST00000708928",0.031774126,"ENSG00000291834","PFDN5"
"ENST00000314397.9",0.03186667,"ENST00000314397.9","ENST00000314397",0.03186667,"ENSG00000145912","NHP2"
"ENST00000645332.1",0.031915072,"ENST00000645332.1","ENST00000645332",0.031915072,"ENSG00000284916","PSME1"
"ENST00000616298.4",0.031955644,"ENST00000616298.4","ENST00000616298",0.031955644,"ENSG00000274950","RPS9"
"ENST00000465678.1",0.032168916,"ENST00000465678.1","ENST00000465678",0.032168916,"ENSG00000126088","UROD"
"ENST00000677756.1",0.032217316,"ENST00000677756.1","ENST00000677756",0.032217316,"ENSG00000164182","NDUFAF2"
"ENST00000250101.10",0.032281544,"ENST00000250101.10","ENST00000250101",0.032281544,"ENSG00000129235","TXNDC17"
"ENST00000540712.1",0.032440907,"ENST00000540712.1","ENST00000540712",0.032440907,"ENSG00000165501","LRR1"
"ENST00000476587.1",0.032540355,"ENST00000476587.1","ENST00000476587",0.032540355,"ENSG00000136521","NDUFB5"
"ENST00000218224.9",0.03267767,"ENST00000218224.9","ENST00000218224",0.03267767,"ENSG00000102103","PQBP1"
"ENST00000677989.1",0.032833747,"ENST00000677989.1","ENST00000677989",0.032833747,"ENSG00000137876","RSL24D1"
"ENST00000427779.5",0.032833747,"ENST00000427779.5","ENST00000427779",0.032833747,"ENSG00000159352","PSMD4"
"ENST00000462880.1",0.03284466,"ENST00000462880.1","ENST00000462880",0.03284466,"ENSG00000143553","SNAPIN"
"ENST00000484480.5",0.032908717,"ENST00000484480.5","ENST00000484480",0.032908717,"ENSG00000173418","NAA20"
"ENST00000551003.5",0.033127802,"ENST00000551003.5","ENST00000551003",0.033127802,"ENSG00000205352","PRR13"
"ENST00000254941.6",0.033259378,"ENST00000254941.6","ENST00000254941",0.033259378,"ENSG00000132603","NIP7"
"ENST00000706297.1",0.033366134,"ENST00000706297.1","ENST00000706297",0.033366134,"ENSG00000008282","SYPL1"
"ENST00000681432.1",0.033395684,"ENST00000681432.1","ENST00000681432",0.033395684,"ENSG00000137509","PRCP"
"ENST00000260443.9",0.033552407,"ENST00000260443.9","ENST00000260443",0.033552407,"ENSG00000137876","RSL24D1"
"ENST00000324787.10",0.033606336,"ENST00000324787.10","ENST00000324787",0.033606336,"ENSG00000090263","MRPS33"
"ENST00000331821.8",0.033637641,"ENST00000331821.8","ENST00000331821",0.033637641,"ENSG00000099901","RANBP1"
"ENST00000463181.5",0.033812605,"ENST00000463181.5","ENST00000463181",0.033812605,"ENSG00000122566","HNRNPA2B1"
"ENST00000691612.1",0.033902686,"ENST00000691612.1","ENST00000691612",0.033902686,"ENSG00000113719","ERGIC1"
"ENST00000696001.1",0.034032849,"ENST00000696001.1","ENST00000696001",0.034032849,"ENSG00000196465","MYL6B"
"ENST00000700294.1",0.034128628,"ENST00000700294.1","ENST00000700294",0.034128628,"ENSG00000099341","PSMD8"
"ENST00000533897.2",0.034284571,"ENST00000533897.2","ENST00000533897",0.034284571,"ENSG00000109861","CTSC"
"ENST00000397967.5",0.034284571,"ENST00000397967.5","ENST00000397967",0.034284571,"ENSG00000129538","RNASE1"
"ENST00000563220.1",0.034284571,"ENST00000563220.1","ENST00000563220",0.034284571,"ENSG00000140365","COMMD4"
"ENST00000484280.6",0.034337393,"ENST00000484280.6","ENST00000484280",0.034337393,"ENSG00000155366","RHOC"
"ENST00000690920.1",0.034567607,"ENST00000690920.1","ENST00000690920",0.034567607,"ENSG00000165678","GHITM"
"ENST00000544379.1",0.034747762,"ENST00000544379.1","ENST00000544379",0.034747762,"ENSG00000175768","TOMM5"
"ENST00000259043.11",0.034773626,"ENST00000259043.11","ENST00000259043",0.034773626,"ENSG00000136527","TRA2B"
"ENST00000217893.10",0.034773626,"ENST00000217893.10","ENST00000217893",0.034773626,"ENSG00000273841","TAF9"
