gene_id	gene_name	feature_id	sample02	sample03	sample04	sample09	sample10	sample11	sample12	sample13	sample14	sample15	sample16	sample17	sample18	sample19	sample20
MSTRG.295		ENST00000479362.1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
MSTRG.14201	MSTRG.14201	ENST00000544914.5	0	0	0	0	3	0	0	3	0	2	4	0	0	0	0
MSTRG.14201	MSTRG.14201	ENST00000652615.1	0	0	0	0	3	0	0	3	0	3	4	0	0	0	0
ENSG00000273592.4	MBOAT7	ENST00000618899.4	0	0	0	0	0	1	0	3	1	0	2	0	0	2	0
MSTRG.3979	MSTRG.3979	MSTRG.3979.1	0	1	0	0	1	0	0	3	0	1	1	1	0	1	1
MSTRG.3055	MSTRG.3055	MSTRG.3055.1	0	6	0	0	0	0	0	3	0	0	1	3	0	2	0
MSTRG.12166	MSTRG.12166	MSTRG.12166.4	0	0	0	0	0	0	0	3	5	10	7	0	0	3	2
MSTRG.12166	MSTRG.12166	MSTRG.12166.5	0	0	0	0	1	0	0	3	3	8	4	0	0	3	0
MSTRG.12166	MSTRG.12166	MSTRG.12166.7	0	0	0	0	0	0	0	3	5	10	7	0	0	5	2
MSTRG.28366		ENST00000693445.1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
MSTRG.11941	MSTRG.11941	ENST00000587023.5	0	3	1	0	3	3	0	3	3	2	6	4	0	4	11
MSTRG.14104	MSTRG.14104	MSTRG.14104.4	0	0	0	0	0	3	0	3	0	0	0	0	0	2	2
MSTRG.14104	MSTRG.14104	ENST00000492450.3	0	0	0	0	0	3	0	3	0	0	0	0	0	0	2
MSTRG.3375	MSTRG.3375	MSTRG.3375.10	0	0	0	0	0	0	0	3	3	1	3	1	0	2	1
MSTRG.231		ENST00000707733.1	0	1	1	0	0	3	0	3	3	6	3	3	0	1	0
ENSG00000156650.14	KAT6B	ENST00000287239.10	0	2	0	0	0	4	0	3	2	4	0	2	0	0	0
MSTRG.3346		ENST00000681530.1	0	0	0	0	1	0	0	3	0	2	0	0	0	0	0
MSTRG.13955		ENST00000474955.5	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
MSTRG.24105		ENST00000682641.1	0	0	0	0	2	0	0	3	0	0	1	0	0	1	1
MSTRG.3644	MSTRG.3644	ENST00000662586.1	0	0	0	0	0	5	0	3	1	4	3	4	0	0	0
MSTRG.18167	MSTRG.18167	ENST00000412752.5	0	0	0	0	0	2	0	3	0	6	0	0	0	0	0
MSTRG.11911		ENST00000677301.1	0	0	0	0	2	0	0	3	4	7	1	1	0	2	0
MSTRG.24503		ENST00000490455.1	0	0	1	0	1	1	0	3	3	2	1	0	0	3	1
MSTRG.8504		ENST00000553894.6	0	0	0	0	0	1	0	3	2	2	0	0	0	0	0
MSTRG.24494		ENST00000649031.1	0	0	0	0	0	0	0	3	2	0	2	0	0	4	2
MSTRG.24494		ENST00000518136.3	0	0	0	0	0	0	0	3	2	1	0	0	0	0	2
MSTRG.24342		ENST00000472464.6	0	0	0	0	0	0	0	3	0	2	0	1	0	0	0
MSTRG.17955	MSTRG.17955	ENST00000509549.5	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
MSTRG.24342		ENST00000468078.1	0	0	0	0	0	0	0	3	0	1	0	1	0	0	0
MSTRG.3475	MSTRG.3475	ENST00000645345.1	0	0	0	0	3	2	0	3	1	0	2	0	0	0	1
MSTRG.24318	MSTRG.24318	MSTRG.24318.10	0	0	1	0	1	3	0	3	0	0	11	1	0	1	3
MSTRG.3468		ENST00000697927.1	0	2	0	0	2	0	0	3	5	0	1	0	0	0	0
MSTRG.3432		ENST00000265870.7	0	0	1	0	1	0	0	3	0	0	0	0	0	0	2
ENSG00000006468.15	ETV1	ENST00000430479.6	0	0	0	0	0	3	0	3	2	0	0	2	0	0	2
MSTRG.28366		ENST00000684969.2	0	0	0	0	0	0	0	3	0	0	0	1	0	1	0
MSTRG.17891	MSTRG.17891	ENST00000397679.5	0	0	0	0	0	8	0	3	0	0	0	1	0	0	0
MSTRG.17935		ENST00000617243.4	0	2	0	0	0	2	0	3	0	2	3	3	0	0	0
MSTRG.17935		ENST00000652586.1	0	1	0	0	0	3	0	3	0	0	2	3	0	0	0
MSTRG.17930	MSTRG.17930	ENST00000450866.1	0	0	0	0	0	0	0	3	0	0	0	0	0	2	0
MSTRG.24447	MSTRG.24447	ENST00000287543.4	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
MSTRG.24253	MSTRG.24253	ENST00000662926.1	0	0	0	0	0	2	0	3	2	0	7	0	0	0	2
MSTRG.8438		ENST00000358550.6	0	2	0	0	0	0	0	3	13	3	3	0	0	0	0
MSTRG.24440	MSTRG.24440	MSTRG.24440.1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
MSTRG.8437	MSTRG.8437	MSTRG.8437.4	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
MSTRG.24253	MSTRG.24253	ENST00000660500.1	0	0	0	0	0	2	0	3	3	0	7	1	0	0	2
MSTRG.231		ENST00000707711.1	0	3	0	0	0	3	0	3	4	2	2	2	0	4	2
MSTRG.3545		ENST00000624354.3	0	4	0	0	0	3	0	3	3	0	4	2	0	0	1
MSTRG.24247		ENST00000474396.1	0	0	0	0	0	0	0	3	0	0	5	0	0	0	0
MSTRG.3540		ENST00000700396.1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
MSTRG.3540		ENST00000680035.1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ENSG00000284868.2	DHRS1	ENST00000644896.1	0	2	4	0	2	1	0	3	1	0	1	1	0	1	0
MSTRG.14011	MSTRG.14011	ENST00000595461.5	0	0	0	0	0	1	0	3	0	0	0	3	0	0	0
MSTRG.14011	MSTRG.14011	ENST00000598381.5	0	0	0	0	0	0	0	3	0	0	0	3	0	1	0
MSTRG.8269	MSTRG.8269	ENST00000553657.5	0	0	0	0	5	5	0	3	2	0	2	2	0	1	0
MSTRG.24282		ENST00000715276.1	0	0	0	0	0	0	0	3	0	0	1	0	0	2	0
MSTRG.14007	MSTRG.14007	MSTRG.14007.15	0	0	0	0	7	2	0	3	0	1	2	0	0	4	3
ENSG00000293460.1	LINC02210	ENST00000585122.5	0	0	0	0	0	1	0	3	0	1	0	0	0	0	0
ENSG00000263715.7	LINC02210-CRHR1	ENST00000634540.1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ENSG00000179101.5	H3P47	ENST00000416267.1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
MSTRG.13883	MSTRG.13883	MSTRG.13883.36	0	1	1	0	1	0	0	3	0	6	3	0	0	0	0
MSTRG.3751	MSTRG.3751	ENST00000471049.5	0	0	2	0	0	0	0	3	0	1	1	0	0	3	0
MSTRG.7877	MSTRG.7877	ENST00000557157.5	0	0	0	0	2	0	0	3	0	0	0	0	0	0	0
MSTRG.28294	MSTRG.28294	ENST00000373982.5	0	2	0	0	0	0	0	3	0	8	0	3	0	0	0
MSTRG.28609		ENST00000666697.1	0	0	0	0	0	0	0	3	10	4	5	0	0	1	4
MSTRG.8688		ENST00000553764.1	0	0	0	0	0	7	0	3	4	0	1	0	0	1	1
MSTRG.13883	MSTRG.13883	ENST00000528911.5	0	0	0	0	0	0	0	3	0	2	3	0	0	0	0
MSTRG.7937		ENST00000553002.1	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0
MSTRG.3202	MSTRG.3202	ENST00000263056.6	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
MSTRG.7884	MSTRG.7884	MSTRG.7884.8	0	2	0	0	1	0	0	3	0	0	0	1	0	1	0
ENSG00000273254.1	ENSG00000273254	ENST00000608809.1	0	0	0	0	0	1	0	3	1	0	2	0	0	0	0
MSTRG.13880		ENST00000597643.5	0	0	0	0	0	0	0	3	0	0	0	0	0	4	0
MSTRG.28525		ENST00000668529.1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
MSTRG.28525		ENST00000395539.2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
MSTRG.28525		ENST00000445759.1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ENSG00000010818.11	HIVEP2	ENST00000367604.6	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
MSTRG.28525		ENST00000666209.1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
MSTRG.28525		ENST00000609227.1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
MSTRG.8007	MSTRG.8007	ENST00000676473.1	0	0	0	0	2	1	0	3	0	0	0	0	0	0	0
MSTRG.28526	MSTRG.28526	ENST00000460013.1	0	0	0	0	0	0	0	3	2	0	0	0	0	0	1
MSTRG.8563	MSTRG.8563	MSTRG.8563.67	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ENSG00000174373.17	RALGAPA1	ENST00000554573.5	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0
ENSG00000174373.17	RALGAPA1	ENST00000307138.10	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ENSG00000174373.17	RALGAPA1	ENST00000680220.1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
MSTRG.8076		ENST00000552677.5	0	2	0	0	3	0	0	3	0	0	4	2	0	4	2
MSTRG.8076		ENST00000552849.1	0	2	0	0	3	0	0	3	1	0	1	0	0	2	2
MSTRG.18203	MSTRG.18203	MSTRG.18203.22	0	0	0	0	0	0	0	3	0	0	1	0	0	0	3
MSTRG.17729	MSTRG.17729	ENST00000487909.5	0	2	1	0	1	0	0	3	0	0	7	0	0	1	0
MSTRG.24027		ENST00000411271.1	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0
MSTRG.24542	MSTRG.24542	ENST00000321453.12	0	0	0	0	0	0	0	3	0	0	5	5	0	6	5
MSTRG.13940	MSTRG.13940	MSTRG.13940.16	0	1	1	0	3	2	0	3	2	3	2	2	0	0	0
MSTRG.11994	MSTRG.11994	ENST00000588237.5	0	0	0	0	0	0	0	3	0	9	3	3	0	0	0
MSTRG.13923	MSTRG.13923	ENST00000601844.5	0	1	0	0	0	1	0	3	2	1	1	2	0	1	1
MSTRG.7971	MSTRG.7971	ENST00000538105.6	0	0	0	0	0	1	0	3	2	0	0	2	0	0	0
MSTRG.18307		ENST00000431312.2	0	4	2	0	2	1	0	3	1	1	0	2	0	0	0
ENSG00000289979.1	ENSG00000289979	ENST00000702260.1	0	0	0	0	0	3	0	3	3	3	2	1	0	0	0
MSTRG.3725	MSTRG.3725	ENST00000414006.2	0	0	0	0	1	3	0	3	0	0	0	0	0	0	0
MSTRG.3719		ENST00000463649.5	0	3	0	0	0	2	0	3	0	2	4	0	0	2	2
MSTRG.8007	MSTRG.8007	ENST00000677176.1	0	1	0	0	0	2	0	3	0	2	1	1	0	0	2
MSTRG.17691	MSTRG.17691	ENST00000419241.1	0	0	0	0	0	0	0	3	2	0	0	2	0	0	0
MSTRG.17691	MSTRG.17691	ENST00000440794.2	0	0	1	0	0	1	0	3	2	0	1	2	0	0	0
MSTRG.24606	MSTRG.24606	ENST00000265745.13	0	1	0	0	2	0	0	3	0	0	0	2	0	0	0
ENSG00000095637.23	SORBS1	ENST00000371246.6	0	0	0	0	0	0	0	3	0	2	0	0	0	0	0
ENSG00000095637.23	SORBS1	ENST00000306402.10	0	0	0	0	0	1	0	3	0	2	0	0	0	2	0
ENSG00000095637.23	SORBS1	ENST00000649911.2	0	0	0	0	0	0	0	3	0	0	0	0	0	2	0
ENSG00000095637.23	SORBS1	ENST00000371249.6	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
MSTRG.3227	MSTRG.3227	MSTRG.3227.40	0	0	0	0	0	1	0	3	0	5	1	3	0	0	0
ENSG00000095637.23	SORBS1	ENST00000371247.7	0	0	0	0	0	0	0	3	0	2	0	0	0	2	0
ENSG00000095637.23	SORBS1	ENST00000371227.8	0	0	0	0	0	0	0	3	0	2	0	0	0	2	0
MSTRG.11873		ENST00000469209.1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
MSTRG.22085	MSTRG.22085	ENST00000649702.1	0	0	0	0	0	0	0	3	1	2	0	0	0	0	0
MSTRG.22052	MSTRG.22052	ENST00000504115.1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
MSTRG.6230	MSTRG.6230	ENST00000552655.1	0	0	0	0	0	0	0	3	0	2	0	1	0	0	0
MSTRG.5034		ENST00000426523.5	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
MSTRG.22152		ENST00000513084.5	0	0	0	0	0	2	0	3	0	1	0	5	0	2	0
MSTRG.20253	MSTRG.20253	ENST00000438634.5	0	0	1	0	0	0	0	3	0	0	0	1	0	0	0
MSTRG.6286	MSTRG.6286	ENST00000380135.7	0	0	1	0	1	0	0	3	0	0	3	0	0	0	1
MSTRG.20299		ENST00000398732.3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
MSTRG.20281		ENST00000469371.5	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0
MSTRG.22122	MSTRG.22122	MSTRG.22122.2	0	0	0	0	0	0	0	3	3	0	1	0	0	4	0
MSTRG.12717	MSTRG.12717	ENST00000635197.1	0	1	2	0	0	1	0	3	2	1	1	0	0	0	0
MSTRG.22117	MSTRG.22117	ENST00000505465.1	0	0	0	0	0	0	0	3	3	3	1	0	0	2	0
MSTRG.20461		ENST00000515430.5	0	0	0	0	0	0	0	3	2	1	2	0	0	0	0
MSTRG.6169	MSTRG.6169	MSTRG.6169.7	0	0	0	0	0	2	0	3	2	6	1	0	0	0	2
ENSG00000275118.4	MBOAT7	ENST00000619670.4	0	0	0	0	0	1	0	3	1	0	1	0	0	2	0
MSTRG.13267		ENST00000565918.5	0	0	0	0	0	0	0	3	0	0	0	1	0	0	1
MSTRG.6105		ENST00000308742.9	0	0	0	0	2	3	0	3	0	5	0	2	0	3	5
ENSG00000145734.20	BDP1	ENST00000358731.9	0	0	0	0	4	0	0	3	0	4	4	0	0	2	0
MSTRG.5165	MSTRG.5165	MSTRG.5165.5	0	0	0	0	0	0	0	3	0	5	0	0	0	0	0
MSTRG.20470	MSTRG.20470	MSTRG.20470.17	0	0	3	0	0	8	0	3	7	7	3	3	0	4	2
MSTRG.6173		ENST00000395360.6	0	3	2	0	6	1	0	3	9	0	6	0	0	0	0
MSTRG.13280	MSTRG.13280	MSTRG.13280.1	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0
MSTRG.20382		ENST00000421177.6	0	0	0	0	0	0	0	3	3	20	2	2	0	0	0
MSTRG.20382		ENST00000513555.5	0	0	0	0	0	0	0	3	3	16	2	2	0	0	0
MSTRG.20382		ENST00000397958.5	0	0	0	0	0	0	0	3	3	18	2	2	0	0	0
MSTRG.20382		ENST00000621129.5	0	0	0	0	0	0	0	3	3	19	2	2	0	0	0
MSTRG.13293	MSTRG.13293	ENST00000618730.1	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0
MSTRG.5110	MSTRG.5110	ENST00000526242.1	0	0	0	0	0	0	0	3	3	0	2	0	0	0	0
MSTRG.5110	MSTRG.5110	ENST00000649490.1	0	0	0	0	0	1	0	3	2	4	6	0	0	0	1
MSTRG.12751		ENST00000684188.1	0	0	0	0	1	0	0	3	1	2	1	0	0	2	0
ENSG00000277607.4	VSTM1	ENST00000617281.4	0	0	0	0	0	0	0	3	2	1	1	2	0	6	1
ENSG00000279566.1	ZNF43	ENST00000624335.1	0	0	0	0	0	2	0	3	0	0	1	0	0	1	5
MSTRG.18		ENST00000476584.5	0	0	1	0	1	0	0	3	1	0	0	0	0	0	0
ENSG00000146021.15	KLHL3	ENST00000309755.9	0	0	3	0	0	0	0	3	3	0	0	1	0	0	0
MSTRG.6455	MSTRG.6455	ENST00000548714.5	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
MSTRG.6455	MSTRG.6455	ENST00000547062.5	0	0	0	0	0	0	0	3	0	1	0	0	0	1	0
MSTRG.4948	MSTRG.4948	ENST00000627576.2	0	0	2	0	0	2	0	3	0	0	1	2	0	3	0
MSTRG.4948	MSTRG.4948	ENST00000453768.6	0	0	2	0	0	2	0	3	0	0	3	0	0	3	0
MSTRG.6435	MSTRG.6435	ENST00000552959.5	0	0	0	0	2	0	0	3	2	0	2	0	0	0	0
MSTRG.19979		ENST00000476188.5	0	0	0	0	0	5	0	3	0	1	0	2	0	0	1
ENSG00000173918.15	C1QTNF1	ENST00000339142.6	0	0	0	0	0	0	0	3	0	2	2	0	0	0	0
ENSG00000173918.15	C1QTNF1	ENST00000311661.4	0	0	0	0	0	0	0	3	0	2	2	1	0	0	1
MSTRG.6477	MSTRG.6477	MSTRG.6477.1	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0
ENSG00000291992.1	ENSG00000291992	ENST00000709479.1	0	0	0	0	0	0	0	3	1	0	3	0	0	1	0
ENSG00000173918.15	C1QTNF1	ENST00000579760.6	0	0	0	0	0	0	0	3	0	2	2	0	0	0	0
ENSG00000173918.15	C1QTNF1	ENST00000354124.7	0	0	0	0	0	0	0	3	0	2	2	0	0	0	0
ENSG00000282074.1	ENSG00000282074	ENST00000634007.1	0	0	0	0	0	0	0	3	0	0	0	0	0	5	0
MSTRG.22455		ENST00000378339.7	0	0	0	0	0	0	0	3	0	6	3	0	0	0	0
MSTRG.12668	MSTRG.12668	ENST00000576090.5	0	0	0	0	2	2	0	3	2	4	4	2	0	4	0
MSTRG.13393	MSTRG.13393	ENST00000592486.1	0	0	0	0	0	0	0	3	0	2	1	0	0	1	0
ENSG00000276709.4	ENSG00000276709	ENST00000614573.4	0	0	0	0	0	0	0	3	3	0	3	2	0	5	1
MSTRG.22226	MSTRG.22226	ENST00000674880.1	0	0	1	0	5	1	0	3	1	0	0	0	0	1	2
MSTRG.22221		ENST00000512211.7	0	0	1	0	0	2	0	3	2	0	0	0	0	0	0
MSTRG.5010	MSTRG.5010	ENST00000393711.7	0	0	0	0	2	5	0	3	1	0	2	0	0	0	0
MSTRG.22288	MSTRG.22288	MSTRG.22288.15	0	0	0	0	0	0	0	3	2	0	0	0	0	0	2
MSTRG.6413		ENST00000550947.1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
MSTRG.22330	MSTRG.22330	MSTRG.22330.1	0	1	0	0	0	5	0	3	4	4	0	5	0	0	2
MSTRG.22330	MSTRG.22330	MSTRG.22330.4	0	0	2	0	0	4	0	3	3	4	0	4	0	0	3
MSTRG.22272	MSTRG.22272	MSTRG.22272.8	0	0	0	0	0	0	0	3	4	3	1	1	0	0	0
MSTRG.5454		ENST00000375329.6	0	0	0	0	0	3	0	3	2	4	5	0	0	0	0
MSTRG.20952		ENST00000509165.2	0	2	0	0	4	1	0	3	3	5	5	5	0	5	1
MSTRG.20952		ENST00000652569.1	0	4	0	0	5	2	0	3	3	9	4	5	0	4	2
MSTRG.5454		ENST00000375323.5	0	0	0	0	0	3	0	3	2	4	5	0	0	0	0
MSTRG.5454		ENST00000359492.6	0	0	0	0	0	3	0	3	2	4	5	0	0	0	0
MSTRG.5454		ENST00000236850.5	0	1	0	0	0	3	0	3	2	4	5	1	0	0	0
MSTRG.5454		ENST00000375320.5	0	0	0	0	0	3	0	3	2	4	5	0	0	0	0
MSTRG.21426	MSTRG.21426	ENST00000510370.5	0	0	0	0	1	1	0	3	1	0	0	0	0	2	1
MSTRG.5660	MSTRG.5660	ENST00000533975.1	0	0	2	0	0	2	0	3	4	5	4	2	0	3	0
MSTRG.5660	MSTRG.5660	ENST00000531135.5	0	0	2	0	1	3	0	3	0	0	4	2	0	3	0
MSTRG.5477	MSTRG.5477	MSTRG.5477.8	0	0	0	0	0	1	0	3	0	1	0	0	0	0	1
MSTRG.12931	MSTRG.12931	MSTRG.12931.1	0	0	0	0	0	0	0	3	0	1	5	0	0	0	1
MSTRG.12918		ENST00000322247.7	0	2	0	0	2	0	0	3	5	2	0	0	0	5	4
MSTRG.12918		ENST00000651643.1	0	2	0	0	2	0	0	3	5	2	0	0	0	5	4
MSTRG.20837	MSTRG.20837	ENST00000507376.1	0	0	0	0	0	5	0	3	1	4	1	2	0	0	2
MSTRG.21571		ENST00000687269.1	0	0	0	0	0	0	0	3	0	2	0	0	0	0	0
MSTRG.21571		ENST00000655908.1	0	0	0	0	0	0	0	3	0	2	0	1	0	0	0
MSTRG.21571		ENST00000652301.1	0	0	0	0	0	0	0	3	0	2	0	0	0	0	0
MSTRG.20854		ENST00000674009.1	0	0	0	0	0	0	0	3	3	1	0	0	0	4	0
MSTRG.5408		ENST00000534100.1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
MSTRG.5408		ENST00000278601.6	0	0	0	0	0	1	0	3	0	1	1	1	0	0	0
MSTRG.21256		ENST00000394059.8	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
MSTRG.5595	MSTRG.5595	ENST00000526364.1	0	1	0	0	0	2	0	3	0	0	1	0	0	0	0
MSTRG.21256		ENST00000507030.5	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
MSTRG.5542		ENST00000532350.6	0	0	4	0	0	2	0	3	1	3	4	0	0	0	0
MSTRG.5542		ENST00000658183.1	0	0	4	0	1	2	0	3	0	3	4	0	0	0	0
MSTRG.5542		ENST00000670951.1	0	0	3	0	0	2	0	3	0	3	4	0	0	0	0
MSTRG.5542		ENST00000533109.6	0	0	4	0	0	2	0	3	0	3	3	0	0	0	0
MSTRG.5542		ENST00000665305.1	0	0	4	0	0	1	0	3	0	3	3	0	0	0	0
ENSG00000292221.1	WDR45	ENST00000710255.1	0	0	0	0	0	0	0	3	1	0	0	0	0	1	0
MSTRG.21173		ENST00000608661.1	0	0	0	0	0	1	0	3	1	0	0	1	0	0	1
MSTRG.21110	MSTRG.21110	ENST00000657410.2	0	2	0	0	0	5	0	3	1	2	2	0	0	0	0
MSTRG.21231		ENST00000503066.1	0	3	1	0	0	0	0	3	0	0	0	1	0	0	0
MSTRG.5599	MSTRG.5599	ENST00000564354.1	0	0	0	0	0	0	0	3	2	4	3	4	0	3	1
MSTRG.5502	MSTRG.5502	ENST00000525082.1	0	0	0	0	0	0	0	3	6	3	1	2	0	0	0
MSTRG.5502	MSTRG.5502	ENST00000533239.1	0	0	1	0	1	0	0	3	10	3	2	2	0	0	0
MSTRG.21050		ENST00000699417.1	0	0	0	0	0	0	0	3	0	0	2	0	0	0	1
MSTRG.21579	MSTRG.21579	MSTRG.21579.4	0	0	1	0	0	0	0	3	0	0	0	0	0	3	0
ENSG00000235220.10	HLA-F	ENST00000551832.2	0	0	0	0	0	0	0	3	1	1	0	1	0	2	1
MSTRG.13202		ENST00000674517.1	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0
MSTRG.20654	MSTRG.20654	ENST00000703493.1	0	0	2	0	2	0	0	3	2	3	2	0	0	1	0
MSTRG.6074		ENST00000619086.1	0	0	0	0	1	2	0	3	2	0	2	0	0	0	0
MSTRG.21880	MSTRG.21880	MSTRG.21880.1	0	0	0	0	0	0	0	3	0	2	0	1	0	0	0
MSTRG.21878		ENST00000517643.2	0	3	0	0	1	0	0	3	0	0	2	0	0	1	0
MSTRG.20565		ENST00000507089.5	0	0	0	0	0	2	0	3	0	2	3	0	0	0	0
MSTRG.21896		ENST00000626796.2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
MSTRG.21878		ENST00000521657.6	0	3	0	0	0	0	0	3	0	2	1	0	0	0	2
MSTRG.20565		ENST00000515021.5	0	0	0	0	0	0	0	3	0	2	0	0	0	0	0
MSTRG.21851	MSTRG.21851	MSTRG.21851.7	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ENSG00000274803.4	BDP1	ENST00000628099.2	0	0	0	0	1	0	0	3	0	3	4	0	0	0	2
MSTRG.21625	MSTRG.21625	ENST00000503222.5	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0
MSTRG.20768		ENST00000507556.5	0	4	1	0	3	0	0	3	0	0	0	0	0	0	0
MSTRG.20778	MSTRG.20778	ENST00000695551.1	0	0	0	0	0	1	0	3	0	2	0	0	0	0	0
MSTRG.20778	MSTRG.20778	ENST00000695556.1	0	0	0	0	0	0	0	3	0	2	0	2	0	0	0
MSTRG.21580		ENST00000510285.1	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0
MSTRG.21580		ENST00000397559.3	0	1	0	0	0	0	0	3	0	1	0	3	0	0	1
MSTRG.12821	MSTRG.12821	ENST00000693647.1	0	0	0	0	3	1	0	3	2	2	2	2	0	0	0
MSTRG.5359		ENST00000301919.9	0	1	0	0	10	0	0	3	7	0	2	1	0	1	2
MSTRG.20694	MSTRG.20694	MSTRG.20694.1	0	0	0	0	1	2	0	3	0	0	1	0	0	0	1
ENSG00000288323.2	FAM86DP	ENST00000671903.1	0	0	0	0	0	1	0	3	0	0	0	1	0	1	0
MSTRG.5993	MSTRG.5993	ENST00000556927.6	0	0	0	0	0	0	0	3	7	4	2	3	0	3	0
MSTRG.5993	MSTRG.5993	ENST00000556351.6	0	0	0	0	0	0	0	3	7	4	2	3	0	3	0
MSTRG.5993	MSTRG.5993	ENST00000555711.6	0	0	0	0	2	2	0	3	5	4	2	3	0	3	1
MSTRG.5966		ENST00000542432.5	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
MSTRG.21677	MSTRG.21677	ENST00000514735.2	0	0	0	0	0	0	0	3	3	3	0	0	0	2	0
ENSG00000206256.14	PPT2	ENST00000383152.6	0	1	0	0	0	1	0	3	0	1	0	0	0	0	0
ENSG00000171714.13	ANO5	ENST00000648804.1	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0
ENSG00000171714.13	ANO5	ENST00000684663.1	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0
ENSG00000171714.13	ANO5	ENST00000324559.9	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ENSG00000171714.13	ANO5	ENST00000683613.1	0	0	0	0	0	0	0	3	3	0	0	0	0	0	1
MSTRG.22964		ENST00000655306.1	0	0	2	0	0	0	0	3	0	8	0	2	0	0	3
MSTRG.22964		ENST00000661080.2	0	0	2	0	0	0	0	3	0	6	0	0	0	0	2
MSTRG.19111		ENST00000650739.1	0	0	0	0	2	2	0	3	7	7	1	0	0	2	0
MSTRG.19111		ENST00000654719.1	0	0	0	0	3	3	0	3	6	5	3	3	0	4	0
MSTRG.22964		ENST00000653195.1	0	0	2	0	0	0	0	3	0	6	0	0	0	0	1
MSTRG.12286	MSTRG.12286	ENST00000613721.4	0	0	0	0	0	3	0	3	10	2	0	0	0	2	0
MSTRG.4307	MSTRG.4307	ENST00000663578.1	0	0	0	0	1	4	0	3	2	2	2	2	0	0	6
MSTRG.23059		ENST00000646259.1	0	2	0	0	3	0	0	3	0	0	0	0	0	3	0
ENSG00000129354.12	AP1M2	ENST00000592285.1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
MSTRG.23037	MSTRG.23037	MSTRG.23037.1	0	0	0	0	0	0	0	3	1	1	2	3	0	1	4
MSTRG.12286	MSTRG.12286	ENST00000346141.10	0	1	0	0	0	2	0	3	5	2	1	0	0	2	1
MSTRG.12288	MSTRG.12288	ENST00000477179.5	0	2	0	0	0	0	0	3	5	0	0	0	0	0	0
MSTRG.22872	MSTRG.22872	ENST00000661810.1	0	1	0	0	0	6	0	3	4	1	2	2	0	4	2
MSTRG.22872	MSTRG.22872	ENST00000659497.1	0	2	0	0	0	5	0	3	0	4	0	1	0	6	3
ENSG00000206406.9	CSNK2B	ENST00000621953.2	0	1	0	0	1	0	0	3	1	0	0	0	0	0	0
MSTRG.4519	MSTRG.4519	ENST00000534082.1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
MSTRG.4519	MSTRG.4519	ENST00000532339.1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
