Gene_ID,HUVEC_low1,HUVEC_low2,HUVEC_low3,HUVEC_high1,HUVEC_high2,HUVEC_high3,HUVEC_high4,HUAEC_low1,HUAEC_low2,HUAEC_low3,HUAEC_low4,HUAEC_high1,HUAEC_high2,HUAEC_high3,HUAEC_high4
ENSG00000239335,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
ENSG00000239382,67,16,38,30,40,61,43,40,48,146,39,31,1,74,23
ENSG00000239415,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
ENSG00000239440,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000239445,1,0,2,3,0,5,5,4,21,2,2,9,0,19,0
ENSG00000239463,0,0,0,0,1,1,1,3,1,3,0,0,0,2,0
ENSG00000239466,0,2,0,3,1,0,1,1,3,0,2,3,0,3,1
ENSG00000239470,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0
ENSG00000239474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ENSG00000239482,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000239497,1,0,2,0,0,1,0,3,4,0,0,6,0,0,0
ENSG00000239511,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000239523,0,0,0,2,0,0,0,3,0,1,2,3,0,3,2
ENSG00000239532,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000239559,1,1,1,3,1,2,2,3,3,1,1,4,0,3,2
ENSG00000239569,0,2,0,5,3,0,0,4,7,4,6,9,0,0,2
ENSG00000239605,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSG00000239617,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
ENSG00000239626,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ENSG00000239670,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ENSG00000239672,615,738,736,4072,1720,6491,1133,4238,5030,5400,5280,5039,1261,6032,4747
ENSG00000239697,50,10,14,5,8,8,24,41,41,32,2,38,0,8,2
ENSG00000239704,0,2,0,4,2,7,1,1,6,6,1,0,0,6,5
ENSG00000239713,3,3,1,0,8,7,2,3,3,3,6,3,2,3,8
ENSG00000239739,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000239754,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ENSG00000239775,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
ENSG00000239779,29,45,30,92,52,90,29,36,115,83,57,57,10,56,56
ENSG00000239789,71,112,81,419,208,545,120,432,660,646,669,640,120,664,456
ENSG00000239791,0,4,0,0,0,0,0,0,0,0,0,3,0,0,7
ENSG00000239797,2,0,0,0,0,1,1,0,0,1,0,0,0,1,1
ENSG00000239823,0,0,0,0,0,0,0,0,2,1,0,2,0,0,1
ENSG00000239827,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0
ENSG00000239836,1,1,1,3,3,14,3,10,20,19,8,32,8,23,31
ENSG00000239857,18,15,1,23,15,16,27,17,34,18,9,4,1,9,11
ENSG00000239865,23,15,29,97,102,203,36,520,602,747,674,639,132,628,417
ENSG00000239887,0,1,0,1,0,1,1,4,0,0,0,0,0,0,2
ENSG00000239899,4,2,1,1,1,1,3,2,3,2,7,6,0,3,1
ENSG00000239900,144,81,86,155,146,148,160,145,240,136,100,176,30,168,121
ENSG00000239910,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000239912,1,1,2,3,3,6,1,4,1,3,0,0,0,1,0
ENSG00000239920,0,2,1,1,1,1,0,0,1,1,0,1,0,0,0
ENSG00000239927,51,90,86,218,154,489,135,91,131,170,153,120,39,127,115
ENSG00000239953,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
ENSG00000239974,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000239985,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ENSG00000239998,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ENSG00000240005,0,0,1,3,4,1,0,10,0,35,8,4,6,22,8
ENSG00000240024,1,1,0,1,1,0,2,2,0,1,0,0,0,0,0
ENSG00000240036,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0
ENSG00000240052,0,1,0,2,0,0,0,1,1,0,1,1,0,1,1
ENSG00000240053,1,0,0,1,0,0,1,2,1,0,0,4,0,0,0
ENSG00000240057,1,11,0,0,0,7,0,1,0,2,0,0,0,0,0
ENSG00000240063,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000240065,1,0,0,2,0,6,4,8,19,17,6,30,3,20,25
ENSG00000240087,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
ENSG00000240089,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
ENSG00000240118,0,1,2,4,3,13,5,10,23,20,7,31,7,28,29
ENSG00000240122,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ENSG00000240137,1,0,0,1,0,2,2,0,0,0,0,0,0,0,0
ENSG00000240184,2,4,2,1,6,4,1,2,8,11,3,0,0,1,0
ENSG00000240204,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
ENSG00000240210,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
ENSG00000240211,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0
ENSG00000240219,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ENSG00000240225,1,1,4,0,3,2,3,0,2,0,0,0,0,0,0
ENSG00000240230,39,38,28,109,106,178,55,110,151,139,157,131,31,138,131
ENSG00000240231,9,2,3,3,6,3,3,4,5,6,5,2,1,5,7
ENSG00000240288,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000240291,1,0,0,0,0,1,2,0,0,0,2,0,0,1,2
ENSG00000240303,4,4,16,8,4,4,1,1,0,6,0,0,1,5,4
ENSG00000240342,0,2,0,0,1,0,0,1,1,2,2,1,0,1,0
ENSG00000240344,0,16,1,37,0,60,7,20,31,39,31,37,18,52,24
ENSG00000240350,1,2,2,4,6,14,0,4,17,20,5,5,1,4,10
ENSG00000240356,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ENSG00000240366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ENSG00000240371,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ENSG00000240376,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0
ENSG00000240389,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000240405,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
ENSG00000240409,27,31,30,49,53,33,35,16,39,45,31,29,8,35,25
ENSG00000240429,1,3,1,4,1,0,0,0,0,0,0,0,0,0,1
ENSG00000240433,3,1,0,0,0,1,1,1,1,0,0,1,0,0,0
ENSG00000240445,2,0,1,0,0,1,0,0,0,2,1,3,0,0,0
ENSG00000240463,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000240476,0,1,1,1,0,2,2,0,2,1,0,0,0,0,2
ENSG00000240489,1,0,0,0,1,2,1,1,0,0,0,0,0,1,0
ENSG00000240497,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
ENSG00000240498,0,0,0,0,5,0,3,8,8,0,0,4,1,0,0
ENSG00000240508,0,1,0,1,2,10,4,10,12,6,7,17,5,10,13
ENSG00000240509,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
ENSG00000240527,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0
ENSG00000240534,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000240535,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
ENSG00000240541,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
ENSG00000240583,12,18,1,12,16,1,18,15,20,24,8,29,0,11,0
ENSG00000240591,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
ENSG00000240592,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
ENSG00000240602,0,0,0,0,0,2,0,0,0,2,3,2,0,0,3
ENSG00000240616,2,0,0,1,0,0,0,0,1,1,1,0,0,1,0
ENSG00000240652,1,1,0,1,0,3,1,2,2,3,0,2,2,0,1
ENSG00000240674,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0
ENSG00000240682,26,37,15,69,46,34,47,36,33,74,31,101,9,24,66
ENSG00000240694,2,1,1,0,7,1,4,0,0,0,0,0,0,0,0
ENSG00000240747,0,0,0,1,1,5,1,0,6,10,3,6,1,3,0
ENSG00000240758,0,0,0,0,0,0,0,1,0,4,0,0,0,1,0
ENSG00000240759,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000240764,0,1,0,0,1,3,0,0,1,1,1,0,0,2,0
ENSG00000240771,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0
ENSG00000240785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
ENSG00000240801,3,3,0,3,2,0,0,25,35,47,15,11,4,12,4
ENSG00000240833,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
ENSG00000240849,34,55,15,57,89,122,39,54,93,126,45,47,0,102,46
ENSG00000240857,13,2,10,3,6,6,3,5,5,8,10,3,0,5,12
ENSG00000240859,1,3,0,4,0,0,0,0,1,0,1,0,0,0,0
ENSG00000240869,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000240874,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
ENSG00000240891,0,0,0,1,0,2,0,0,0,0,0,2,0,0,0
ENSG00000240893,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSG00000240924,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
ENSG00000240963,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
ENSG00000240972,740,1441,1728,2231,3744,6456,3019,7140,11132,11535,8530,4279,349,2838,5908
ENSG00000240990,26,4,3,13,14,31,19,55,75,52,53,49,1,59,22
ENSG00000241015,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ENSG00000241020,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0
ENSG00000241030,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
ENSG00000241053,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ENSG00000241058,2,1,11,2,13,7,4,1,5,1,4,2,0,2,2
ENSG00000241111,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ENSG00000241127,7,4,14,38,19,47,15,68,68,90,72,60,6,90,49
ENSG00000241132,6,0,1,1,0,0,0,0,0,0,0,1,0,0,0
ENSG00000241135,0,6,0,3,2,0,0,5,1,0,2,6,0,0,2
ENSG00000241157,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000241163,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSG00000241168,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSG00000241170,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
ENSG00000241211,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000241220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ENSG00000241224,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000241253,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ENSG00000241255,0,0,0,0,0,0,1,2,0,2,1,2,0,0,0
ENSG00000241258,4,12,10,18,10,44,11,17,40,27,33,23,1,39,19
ENSG00000241282,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ENSG00000241288,0,0,1,0,2,1,0,10,1,8,12,2,0,0,1
ENSG00000241296,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
ENSG00000241313,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000241316,3,0,9,6,0,2,6,16,5,0,0,1,0,0,0
ENSG00000241322,1,1,0,3,1,1,0,0,2,1,0,0,0,0,0
ENSG00000241326,2,0,1,3,5,0,0,0,5,2,1,4,0,3,0
ENSG00000241343,18006,23040,17843,61445,38837,77817,29478,67037,94541,104217,91327,95816,15742,89260,66751
ENSG00000241344,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ENSG00000241352,0,0,0,2,0,0,0,0,2,0,0,1,0,0,0
ENSG00000241360,12,8,8,0,10,16,1,6,1,16,5,4,0,1,8
ENSG00000241369,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
ENSG00000241370,61,87,77,266,178,486,133,298,353,400,368,338,78,345,252
ENSG00000241394,0,0,0,0,1,0,0,0,0,2,0,0,0,2,1
ENSG00000241399,25,21,1,13,21,23,7,31,45,34,37,12,4,40,19
ENSG00000241404,0,0,1,0,1,0,0,0,1,0,0,2,0,0,0
ENSG00000241431,286,147,115,171,177,76,106,97,158,179,119,80,16,104,70
ENSG00000241468,1358,1729,1382,5280,3343,6437,2583,4161,5822,6455,5827,5954,1063,5601,4285
ENSG00000241472,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0
ENSG00000241478,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000241489,13,3,9,14,6,7,1,4,6,7,8,8,0,12,3
ENSG00000241490,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000241494,218,169,117,134,198,79,162,106,161,201,140,138,15,143,76
ENSG00000241506,4,4,1,1,1,2,6,2,3,5,4,0,2,6,2
ENSG00000241511,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ENSG00000241529,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
ENSG00000241544,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
ENSG00000241553,53,34,20,62,55,111,50,77,145,168,112,69,10,125,90
ENSG00000241563,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0
ENSG00000241570,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000241607,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ENSG00000241612,3,7,5,21,12,13,3,15,21,27,16,22,2,27,17
ENSG00000241627,0,0,1,0,0,0,0,0,6,0,0,0,0,0,1
ENSG00000241635,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ENSG00000241644,0,1,3,3,8,0,0,0,0,0,0,0,0,3,0
ENSG00000241648,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
ENSG00000241674,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0
ENSG00000241679,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ENSG00000241680,0,0,0,0,2,1,0,0,1,0,1,0,0,1,0
ENSG00000241684,0,0,0,0,0,0,0,1,0,1,12,1,0,1,0
ENSG00000241685,82,105,62,105,79,92,72,84,117,186,126,93,16,76,88
ENSG00000241697,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0
ENSG00000241701,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
ENSG00000241713,0,1,0,1,0,2,1,3,3,0,0,2,0,0,0
ENSG00000241717,3,0,3,0,4,2,0,6,0,3,3,1,0,0,1
ENSG00000241728,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0
ENSG00000241735,7,0,4,1,2,3,1,2,1,4,1,0,0,2,2
ENSG00000241743,63,101,191,141,132,81,139,51,71,70,56,34,6,32,46
ENSG00000241764,1,1,0,10,4,2,0,6,8,0,4,0,0,2,0
ENSG00000241769,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
ENSG00000241779,34,72,51,197,105,293,110,301,318,327,355,306,71,304,238
ENSG00000241837,745,573,434,2086,971,3464,606,2589,3246,3379,3179,2941,682,3134,2751
ENSG00000241839,20,16,16,24,12,12,16,18,32,21,14,22,1,34,14
ENSG00000241846,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ENSG00000241852,12,33,9,18,1,30,0,9,18,21,9,27,1,6,6
ENSG00000241860,0,1,1,0,2,0,1,0,0,0,0,0,0,1,1
ENSG00000241863,42,62,61,180,125,335,86,181,226,244,200,199,51,204,132
ENSG00000241870,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ENSG00000241878,24,22,21,23,48,39,28,56,92,67,65,40,8,27,34
ENSG00000241889,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
ENSG00000241935,1,1,0,0,0,0,0,0,1,0,2,0,1,0,0
ENSG00000241941,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
ENSG00000241945,1,2,0,12,0,2,4,4,7,19,6,8,0,7,9
ENSG00000241956,0,5,11,3,3,0,1,1,0,1,0,0,0,0,0
ENSG00000241962,1,4,1,3,3,16,2,5,7,8,12,6,1,12,5
ENSG00000241973,10,22,1,4,35,8,12,45,31,35,14,0,0,22,0
ENSG00000242028,382,447,338,1352,808,1687,674,1488,2074,2273,2079,1904,337,1897,1471
ENSG00000242038,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000242071,13,14,2,2,1,2,3,4,19,12,17,3,0,2,5
ENSG00000242086,0,0,2,1,1,2,1,0,1,1,2,1,1,0,2
ENSG00000242087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ENSG00000242092,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0
ENSG00000242097,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000242110,3,7,0,10,1,0,1,1,14,1,0,0,0,1,0
ENSG00000242114,40,24,14,44,71,51,34,46,88,72,68,40,12,64,36
ENSG00000242125,43,58,38,157,77,260,46,244,293,359,265,305,72,317,261
ENSG00000242156,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000242193,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0
ENSG00000242220,0,0,0,0,2,0,1,0,1,0,0,0,0,2,1
ENSG00000242247,10,13,3,0,4,4,5,4,8,12,7,8,1,11,10
ENSG00000242252,0,0,0,5,6,0,0,0,1,10,3,6,0,1,4
ENSG00000242255,0,1,0,3,0,0,0,1,0,1,0,0,0,0,0
ENSG00000242259,32,136,50,58,115,62,135,43,110,92,77,90,10,48,46
ENSG00000242262,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0
ENSG00000242265,24,21,18,26,5,15,17,18,43,40,9,21,0,18,15
ENSG00000242268,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSG00000242276,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000242282,2,0,0,0,0,0,0,1,0,1,1,0,0,1,0
ENSG00000242288,0,0,0,0,0,0,0,1,5,0,0,2,0,0,0
ENSG00000242295,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ENSG00000242299,1,0,1,0,2,0,0,1,2,2,1,1,0,1,0
ENSG00000242327,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000242335,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ENSG00000242338,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
ENSG00000242358,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
ENSG00000242361,0,0,0,0,1,1,1,1,0,2,0,0,0,3,1
ENSG00000242372,250,144,119,471,243,419,150,370,605,629,411,387,92,517,393
ENSG00000242385,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0
ENSG00000242386,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0
ENSG00000242399,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1
ENSG00000242405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ENSG00000242419,0,1,1,0,1,1,0,2,0,3,1,2,0,1,2
ENSG00000242441,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0
ENSG00000242474,0,4,3,0,0,2,0,1,0,0,6,2,0,3,1
ENSG00000242477,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0
ENSG00000242485,305,394,270,1192,651,1647,481,1436,1644,1610,1764,1710,345,1959,1346
ENSG00000242498,8,4,1,1,3,6,4,3,11,3,4,5,1,7,6
ENSG00000242512,5,14,50,1,3,6,2,4,7,1,24,0,0,0,0
ENSG00000242515,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ENSG00000242516,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
ENSG00000242540,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
ENSG00000242553,0,0,0,0,0,1,0,8,6,1,1,2,1,0,1
ENSG00000242562,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000242571,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000242574,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
ENSG00000242588,4,3,10,4,5,12,10,2,3,4,1,8,1,0,1
ENSG00000242590,2,3,0,1,1,0,1,1,1,1,2,3,0,2,2
ENSG00000242593,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ENSG00000242600,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
ENSG00000242612,7,8,0,4,13,0,36,8,19,11,46,18,1,1,25
ENSG00000242616,14,25,6,39,18,48,13,37,42,49,45,33,11,49,32
ENSG00000242622,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0
ENSG00000242628,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000242640,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000242659,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0
ENSG00000242670,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000242685,0,0,0,0,1,1,1,3,1,2,0,0,0,3,1
ENSG00000242711,1,1,0,4,1,8,2,5,9,6,6,13,6,17,17
ENSG00000242715,0,0,0,1,1,0,2,0,2,1,0,3,0,2,2
ENSG00000242726,36,73,53,194,104,270,101,301,315,316,336,308,70,313,242
ENSG00000242732,1,0,0,1,0,0,0,0,4,0,0,0,0,0,0
ENSG00000242735,154,58,45,46,80,22,56,33,87,75,44,40,3,40,30
ENSG00000242741,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000242759,0,0,5,0,1,2,1,10,3,17,8,6,2,9,7
ENSG00000242781,0,0,0,0,0,0,0,2,6,10,11,8,1,13,8
ENSG00000242798,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000242802,22,15,10,89,39,8,16,24,51,19,18,40,1,5,9
ENSG00000242808,0,0,3,1,0,0,0,0,1,0,1,0,0,0,0
ENSG00000242810,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000242828,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000242852,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ENSG00000242861,0,0,0,0,2,0,0,0,0,1,0,0,0,0,2
ENSG00000242880,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0
ENSG00000242899,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ENSG00000242908,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ENSG00000242950,1,9,8,2,0,3,0,1,0,0,4,7,1,2,2
ENSG00000242951,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ENSG00000242960,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ENSG00000242970,0,0,1,1,2,0,0,2,1,0,2,5,0,2,2
ENSG00000243004,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0
ENSG00000243008,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
ENSG00000243009,35,75,57,183,107,290,108,315,317,321,342,306,77,310,235
ENSG00000243015,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0
ENSG00000243033,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ENSG00000243050,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000243056,3,6,3,9,4,8,1,12,12,12,10,17,3,19,13
ENSG00000243067,1,0,1,4,2,13,6,10,20,20,9,32,7,27,31
ENSG00000243069,0,6,8,2,5,0,19,1,8,0,1,0,1,3,0
ENSG00000243071,2,0,0,0,0,0,1,0,1,2,1,0,0,2,0
ENSG00000243072,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSG00000243130,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000243137,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000243141,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000243144,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
ENSG00000243147,1154,1475,1127,4696,2670,5632,2115,5581,7715,8465,7747,7540,1384,7388,5325
ENSG00000243155,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000243156,10,8,0,0,6,11,5,5,4,16,5,0,0,8,1
ENSG00000243181,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1
ENSG00000243189,0,0,0,0,1,1,1,3,1,2,0,0,0,3,0
ENSG00000243193,10,8,2,23,6,7,4,12,20,18,20,20,6,11,25
ENSG00000243199,0,0,0,1,2,0,0,1,0,0,0,2,0,1,0
ENSG00000243207,4,0,5,5,0,3,4,0,1,1,9,6,0,2,0
ENSG00000243215,0,0,0,0,0,1,1,3,1,3,0,0,0,3,1
ENSG00000243225,0,0,1,0,2,0,1,0,0,2,1,0,0,0,0
ENSG00000243243,2,1,1,0,0,5,0,0,0,1,2,2,0,2,0
ENSG00000243244,1,4,2,8,0,0,0,2,13,24,21,1,0,12,3
ENSG00000243250,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
ENSG00000243256,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
ENSG00000243279,21,16,17,24,25,26,15,16,40,25,23,23,6,20,5
ENSG00000243302,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000243303,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
ENSG00000243317,87,101,96,392,219,508,148,559,658,808,660,618,97,580,401
ENSG00000243323,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ENSG00000243335,0,11,0,0,0,0,0,0,12,0,8,1,0,0,6
ENSG00000243364,27,9,9,4,24,22,12,13,40,12,18,15,0,18,15
ENSG00000243384,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
ENSG00000243389,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000243403,0,0,0,0,0,0,0,2,0,1,1,0,0,1,0
ENSG00000243414,1,2,0,0,0,2,0,0,0,2,1,0,0,7,0
ENSG00000243430,0,3,0,3,1,1,2,0,0,0,0,0,0,0,0
ENSG00000243449,51,25,14,40,35,38,13,28,56,43,23,18,7,17,22
ENSG00000243477,6,15,7,0,0,1,0,9,21,1,1,0,0,1,0
ENSG00000243485,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
ENSG00000243494,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ENSG00000243509,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0
ENSG00000243517,2,0,0,0,0,0,0,1,2,0,0,3,0,0,1
ENSG00000243538,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ENSG00000243570,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ENSG00000243593,13,2,40,13,14,5,16,3,7,5,4,5,0,3,1
ENSG00000243594,1,1,1,2,3,13,5,11,18,21,8,32,8,22,29
ENSG00000243620,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ENSG00000243627,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000243646,20,4,10,21,6,9,1,14,22,22,8,5,1,33,8
ENSG00000243655,1,3,0,0,4,2,0,3,5,5,6,0,1,1,0
ENSG00000243660,0,0,0,2,2,5,0,0,2,1,9,10,0,6,0
ENSG00000243663,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000243667,2,0,2,8,3,3,2,2,2,2,18,3,1,2,9
ENSG00000243674,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ENSG00000243678,2188,2049,1661,6908,3839,10648,2742,7823,10538,11066,9744,8997,1701,9657,7895
ENSG00000243679,4,4,10,2,6,12,10,2,2,4,1,10,0,1,1
